"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2023-04-24","14:10","경기","양주시","고읍북로(동→서)","경기도 양주시 만송동 717도","경기도 양주시 만송동 714도","20","36","9","매우좋음"
"2023-04-24","14:16","경기","양주시","고읍남로(서→동)","경기도 양주시 광사동 723도","경기도 양주시 광사동 723도","20","35","24","매우좋음"
"2023-04-24","14:29","경기","양주시","송랑로(북→남)","경기도 양주시 삼숭동 672-10 도","경기도 양주시 만송동 500-3 도","21","35","10","매우좋음"
"2023-04-24","14:37","경기","양주시","원학로(동→서)","경기도 양주시 광사동 산130-9도","경기도 양주시 마전동 412-1 도","20","34","6","매우좋음"
"2023-04-24","14:54","경기","양주시","호국로(동→서)","경기도 양주시 장흥면 울대리 산45-2 도","경기도 양주시 장흥면 일영리 산78-6 도","21","34","12","매우좋음"
"2023-04-24","15:00","경기","양주시","북한산로(북→남)","경기도 양주시 장흥면 교현리 130-10도","경기도 양주시 장흥면 교현리 403-1도","20","36","2","매우좋음"
"2023-04-24","15:22","경기","양주시","일영로(북→남)","경기도 양주시 장흥면 일영리 313-5도","경기도 양주시 장흥면 삼하리 산90-34임","21","35","19","매우좋음"
"2023-04-24","10:26","서울","중구","퇴계로(서→동)","서울특별시 중구 봉래동2가 130도","서울특별시 중구 황학동 2542도","19","34","14","매우좋음"
"2023-04-24","10:55","서울","중구","난계로(남→북)","서울특별시 중구 신당동 85-730대","서울특별시 중구 황학동 2472-1천","19","33","62","좋음"
"2023-04-24","11:10","서울","중구","다산로(북→남)","서울특별시 중구 흥인동 163-1도","서울특별시 중구 신당동 산 24-110도","19","33","38","매우좋음"
"2023-04-24","11:19","서울","중구","동호로(남→북)","서울특별시 중구 신당동 309-61 공","서울특별시 중구 방산동 5-1도","19","33","49","매우좋음"
"2023-04-24","11:28","서울","중구","장충단로(북→남)","서울특별시 중구 을지로6가 18-214도","서울특별시 중구 장충동2가 산 5-7도","20","33","14","매우좋음"
"2023-04-24","11:49","서울","중구","삼일대로(남→북)","서울특별시 중구 장충동2가 산 14-21임","서울특별시 중구 장교동 46-4 도","21","33","7","매우좋음"
"2023-04-24","12:00","서울","중구","을지로(동→서)","서울특별시 중구 신당동 226-4도","서울특별시 중구 소공동 100도","20","34","22","매우좋음"
"2023-04-24","12:10","서울","중구","서소문로(동→서)","서울특별시 중구 태평로2가 113-1도","서울특별시 중구 의주로1가 180-1도","20","34","21","매우좋음"
"2023-04-24","12:15","서울","중구","통일로(북→남)","서울특별시 중구 충정로1가 88-8도","서울특별시 중구 봉래동2가 130도","19","35","31","매우좋음"
"2023-04-24","12:21","서울","중구","세종대로(남→북)","서울특별시 중구 남대문로5가 67-2대","서울특별시 중구 태평로1가 63-17도","20","34","11","매우좋음"
"2023-04-24","12:28","서울","중구","남대문로(북→남)","서울특별시 중구 남대문로1가 9도","서울특별시 중구 남대문로4가 24도","20","34","12","매우좋음"
"2023-04-24","12:44","서울","서대문구","성산로(동→서)","서울특별시 서대문구 현저동 935도","서울특별시 서대문구 연희동 542-77 천","21","32","47","매우좋음"
"2023-04-24","13:19","서울","서대문구","수색로(서→동)","서울특별시 서대문구 북가좌동 415 도","서울특별시 서대문구 연희동 542-77 천","21","31","24","매우좋음"
"2023-04-24","13:24","서울","서대문구","모래내로(서→동)","서울특별시 서대문구 남가좌동 110-4천","서울특별시 서대문구 홍제동 161-1 도","20","33","34","매우좋음"
"2023-04-24","13:47","서울","서대문구","세검정로(동→서)","서울특별시 서대문구 홍제동 4-4 임","서울특별시 서대문구 홍은동 53-27대","20","32","10","매우좋음"
"2023-04-24","13:58","서울","서대문구","연희로(북→남)","서울특별시 서대문구 홍은동 226-4도","서울특별시 서대문구 창천동 516도","21","32","34","매우좋음"
"2023-04-24","14:14","서울","서대문구","응암로(남→북)","서울특별시 서대문구 북가좌동 398 도","서울특별시 서대문구 북가좌동 359-1도","21","31","26","매우좋음"
"2023-04-24","14:22","서울","서대문구","가좌로(서→동)","서울특별시 서대문구 홍은동 340도","서울특별시 서대문구 연희동 143-13도","21","31","31","매우좋음"
"2023-04-24","14:38","서울","서대문구","통일로(북→남)","서울특별시 서대문구 홍은동 164-46도","서울특별시 서대문구 홍제동 47-32구","21","30","20","매우좋음"
"2023-04-24","09:48","인천","연수구","경원대로(북→남)","인천광역시 연수구 선학동 328-18 도","인천광역시 연수구 동춘동 916-3 도","19","35","9","매우좋음"
"2023-04-24","10:05","인천","연수구","송도국제대로(북→남)","인천광역시 연수구 동춘동 916-3 도","인천광역시 연수구 송도동 39 도","19","36","23","매우좋음"
"2023-04-24","10:16","인천","연수구","지식기반로(서→동)","인천광역시 연수구 송도동 39 도","인천광역시 연수구 송도동 295 도","18","37","16","매우좋음"
"2023-04-24","10:25","인천","연수구","송도미래로(동→서)","인천광역시 연수구 송도동 287 도","인천광역시 연수구 송도동 39 도","19","37","156","나쁨"
"2023-04-24","10:31","인천","연수구","아카데미로(동→서)","인천광역시 연수구 송도동 39 도","인천광역시 연수구 송도동 143 도","19","36","58","좋음"
"2023-04-24","10:54","인천","연수구","인천타워대로(북→남)","인천광역시 연수구 송도동 78 도","인천광역시 연수구 송도동 39 도","19","35","59","좋음"
"2023-04-24","11:04","인천","연수구","첨단대로(북→남)","인천광역시 연수구 송도동 39 도","인천광역시 연수구 송도동 277 도","19","34","129","보통"
"2023-04-24","11:13","인천","연수구","송도문화로(동→서)","인천광역시 연수구 송도동 264 도","인천광역시 연수구 송도동 39 도","19","34","107","보통"
"2023-04-24","12:09","인천","연수구","송도문화로28번길(남→북)","인천광역시 연수구 송도동 265 도","인천광역시 연수구 송도동 264 도","19","35","82","좋음"
"2023-04-24","12:14","인천","연수구","송도문화로84번길(북→남)","인천광역시 연수구 송도동 264 도","인천광역시 연수구 송도동 198-3 도","19","35","34","매우좋음"
"2023-04-24","12:24","인천","연수구","송도교육로(동→서)","인천광역시 연수구 송도동 271 도","인천광역시 연수구 송도동 271 도","19","36","23","매우좋음"
"2023-04-24","12:34","인천","연수구","센트럴로(동→서)","인천광역시 연수구 송도동 39 도","인천광역시 연수구 송도동 76 도","20","35","8","매우좋음"
"2023-04-24","12:43","인천","연수구","해돋이로(서→동)","인천광역시 연수구 송도동 28-16 대","인천광역시 연수구 송도동 39 도","20","34","23","매우좋음"
"2023-04-24","13:08","인천","연수구","신송로(동→서)","인천광역시 연수구 송도동 39 도","인천광역시 연수구 송도동 71 도","20","34","20","매우좋음"
"2023-04-24","13:21","인천","연수구","컨벤시아대로42번길(서→동)","인천광역시 연수구 송도동 71 도","인천광역시 연수구 송도동 54 도","20","34","154","나쁨"
"2023-04-24","13:29","인천","연수구","컨벤시아대로130번길(동→서)","인천광역시 연수구 송도동 54 도","인천광역시 연수구 송도동 66 도","20","33","59","좋음"
"2023-04-24","13:39","인천","연수구","아트센터대로(서→동)","인천광역시 연수구 송도동 82 도","인천광역시 연수구 동춘동 906 도","21","31","24","매우좋음"
"2023-04-24","13:49","인천","연수구","컨벤시아대로(북→남)","인천광역시 연수구 동춘동 905-3 도","인천광역시 연수구 송도동 144 도","20","31","43","매우좋음"
"2023-04-24","14:07","인천","연수구","하모니로(남→북)","인천광역시 연수구 송도동 51 도","인천광역시 연수구 송도동 41 도","20","31","35","매우좋음"
"2023-04-24","14:28","인천","연수구","아암대로(남→북)","인천광역시 연수구 동춘동 916-3 도","인천광역시 연수구 옥련동 605-1도","21","30","10","매우좋음"
"2023-04-24","10:50","서울","성북구","돌곶이로(북→남)","서울특별시 성북구 장위동 310-22 도","서울특별시 성북구 석관동 332-5도","19","34","25","매우좋음"
"2023-04-24","12:20","서울","성북구","화랑로(동→서)","서울특별시 성북구 석관동 375천","서울특별시 성북구 장위동 2-2도","20","33","17","매우좋음"
"2023-04-24","12:33","서울","성북구","정릉로(동→서)","서울특별시 성북구 하월곡동 104-134 천","서울특별시 성북구 정릉동 산87-1 임","20","34","11","매우좋음"
"2023-04-24","12:47","서울","성북구","솔샘로(남→북)","서울특별시 성북구 정릉동 산87-302임","서울특별시 성북구 정릉동 239-23 도","20","34","7","매우좋음"
"2023-04-24","12:56","서울","성북구","보국문로(북→남)","서울특별시 성북구 정릉동 산1-1임","서울특별시 성북구 정릉동 966-1천","20","33","41","매우좋음"
"2023-04-24","13:05","서울","성북구","아리랑로(북→남)","서울특별시 성북구 정릉동 153-1천","서울특별시 성북구 동소문동6가 116-6 도","19","34","13","매우좋음"
"2023-04-24","13:16","서울","성북구","성북로(동→서)","서울특별시 성북구 성북동1가 50-3도","서울특별시 성북구 성북동 330-125 도","20","34","14","매우좋음"
"2023-04-24","13:35","서울","성북구","인촌로(서→동)","서울특별시 성북구 보문동1가 127-1 도","서울특별시 성북구 안암동5가 1-10도","21","33","13","매우좋음"
"2023-04-24","13:44","서울","성북구","종암로(남→북)","서울특별시 성북구 종암동 29-18도","서울특별시 성북구 하월곡동 200도","21","31","9","매우좋음"
"2023-04-24","13:54","서울","성북구","오패산로(북→남)","서울특별시 강북구 미아동 1318-1 도","서울특별시 성북구 하월곡동 67-122천","21","32","7","매우좋음"
"2023-04-24","14:12","서울","성북구","보문로(남→북)","서울특별시 성북구 보문동7가 119-1도","서울특별시 성북구 동소문동5가 50-25도","20","33","33","매우좋음"
"2023-04-24","14:51","서울","성북구","동소문로(남→북)","서울특별시 성북구 성북동1가 50-3도","서울특별시 성북구 길음동 14-1도","21","31","21","매우좋음"
"2023-04-24","15:06","서울","성북구","월계로(서→동)","서울특별시 성북구 하월곡동 200도","서울특별시 강북구 번동 31 도","21","30","15","매우좋음"
"2023-04-24","15:14","서울","성북구","한천로(북→남)","서울특별시 성북구 장위동 311-42 천","서울특별시 성북구 석관동 43-1도","21","31","40","매우좋음"
"2023-04-26","09:11","경기","부천시","상동로(북→남)","경기도 부천시 상동 628 도","경기도 부천시 상동 468 도","11","65","26","매우좋음"
"2023-04-26","09:26","경기","부천시","상일로(동→서)","경기도 부천시 상동 497 도","경기도 부천시 상동 626 도","10","66","102","보통"
"2023-04-26","09:33","경기","부천시","장말로(서→동)","경기도 부천시 상동 626 도","경기도 부천시 심곡동 501 도","10","65","68","좋음"
"2023-04-26","09:55","경기","부천시","옥산로(남→북)","경기도 부천시 중동 1274 도","경기도 부천시 내동 395 도","10","63","41","매우좋음"
"2023-04-26","10:18","경기","부천시","도약로(동→서)","경기도 부천시 도당동 174도","경기도 부천시 상동 529-21 도","11","62","56","좋음"
"2023-04-26","11:04","경기","부천시","계남로(서→동)","경기도 부천시 상동 21 도","경기도 부천시 중동 1285 도","11","60","38","매우좋음"
"2023-04-26","11:23","경기","부천시","소향로(동→서)","경기도 부천시 중동 1274 도","경기도 부천시 상동 21 도","11","57","18","매우좋음"
"2023-04-26","11:40","경기","부천시","조마루로(서→동)","경기도 부천시 상동 623 도","경기도 부천시 원미동 49도","11","57","33","매우좋음"
"2023-04-26","12:05","경기","부천시","까치로(남→북)","경기도 부천시 작동 440 도","경기도 부천시 원종동 433 도","10","60","19","매우좋음"
"2023-04-26","12:13","경기","부천시","수도로(동→서)","경기도 부천시 원종동 433 도","경기도 부천시 중동 1001-20도","11","59","31","매우좋음"
"2023-04-26","12:21","경기","부천시","평천로(동→서)","경기도 부천시 도당동 78도","경기도 부천시 상동 701-36 답","11","59","21","매우좋음"
"2023-04-26","12:44","경기","부천시","부흥로(서→동)","경기도 부천시 상동 623 도","경기도 부천시 소사동 249 도","11","60","30","매우좋음"
"2023-04-26","13:12","경기","부천시","부일로(동→서)","경기도 부천시 역곡동 252-4 도","경기도 부천시 상동 627 도","11","59","27","매우좋음"
"2023-04-26","13:54","경기","부천시","경인로(서→동)","경기도 부천시 송내동 471 도","경기도 부천시 괴안동 206-5 도","12","57","18","매우좋음"
"2023-04-26","14:16","경기","부천시","양지로(북→남)","경기도 부천시 괴안동 50 도","경기도 부천시 옥길동 739-4 도","12","57","36","매우좋음"
"2023-04-26","10:13","경기","용인시 수지구","법조로(남→북)","경기도 용인시수지구 상현동 916도","경기도 용인시수지구 상현동 341-26 도","11","86","43","매우좋음"
"2023-04-26","10:20","경기","용인시 수지구","수지로(남→북)","경기도 용인시수지구 상현동 354-15답","경기도 용인시수지구 동천동 192-3도","11","82","62","좋음"
"2023-04-26","10:37","경기","용인시 수지구","손곡로(동→서)","경기도 용인시수지구 동천동 325-301답","경기도 용인시수지구 동천동 958 도","12","77","30","매우좋음"
"2023-04-26","10:49","경기","용인시 수지구","동천로(서→동)","경기도 용인시수지구 고기동 223-2 대","경기도 용인시수지구 동천동 185-28도","12","77","177","나쁨"
"2023-04-26","10:58","경기","용인시 수지구","신수로(북→남)","경기도 성남시 분당구 동원동 44-2도","경기도 용인시수지구 풍덕천동 981대","13","73","7","매우좋음"
"2023-04-26","11:04","경기","용인시 기흥구","신수로(북→남)","경기도 용인시수지구 풍덕천동 991대","경기도 용인시기흥구 영덕동 48-1전","13","73","3","매우좋음"
"2023-04-26","11:11","경기","용인시 기흥구","용구대로(남→북)","경기도 용인시기흥구 고매동 202-8전","경기도 용인시기흥구 보정동 1332천","11","76","16","매우좋음"
"2023-04-26","11:22","경기","용인시 수지구","용구대로(남→북)","경기도 용인시수지구 죽전동 1423천","경기도 용인시수지구 죽전동 915-1도","12","75","17","매우좋음"
"2023-04-26","11:29","경기","용인시 수지구","현암로(서→동)","경기도 용인시수지구 죽전동 881-16도","경기도 용인시수지구 죽전동 1397도","13","72","29","매우좋음"
"2023-04-26","11:39","경기","용인시 수지구","죽전로(북→남)","경기도 용인시수지구 죽전동 1395도","경기도 용인시수지구 죽전동 1442도","12","76","36","매우좋음"
"2023-04-26","11:53","경기","용인시 기흥구","보정로(동→서)","경기도 용인시기흥구 보정동 1353도","경기도 용인시기흥구 보정동 1100-3구","12","77","53","좋음"
"2023-04-26","12:02","경기","용인시 수지구","포은대로(동→서)","경기도 용인시수지구 죽전동 산 26-49임","경기도 용인시수지구 상현동 1176도","12","76","11","매우좋음"
"2023-04-26","12:11","경기","용인시 수지구","상현로(서→동)","경기도 용인시수지구 상현동 790-18 천","경기도 용인시수지구 상현동 82-1묘","11","80","27","매우좋음"
"2023-04-26","12:21","경기","용인시 수지구","정평로(남→북)","경기도 용인시수지구 풍덕천동 1124도","경기도 용인시수지구 풍덕천동 782도","12","78","47","매우좋음"
"2023-04-26","12:32","경기","용인시 수지구","수풍로(남→북)","경기도 용인시수지구 풍덕천동 747도","경기도 용인시수지구 동천동 890도","12","78","21","매우좋음"
"2023-04-26","13:13","경기","용인시 수지구","풍덕천로(동→서)","경기도 용인시수지구 풍덕천동 883도","경기도 용인시수지구 풍덕천동 1011도","12","74","10","매우좋음"
"2023-04-26","13:24","경기","용인시 수지구","신봉1로(동→서)","경기도 용인시수지구 풍덕천동 1011도","경기도 용인시수지구 신봉동 765-23도","11","77","18","매우좋음"
"2023-04-26","13:34","경기","용인시 수지구","신봉2로(북→남)","경기도 용인시수지구 신봉동","경기도 용인시수지구 신봉동 32-1도","11","79","18","매우좋음"
"2023-04-26","13:44","경기","용인시 수지구","도마치로(북→남)","경기도 용인시수지구 신봉동","경기도 용인시수지구 성복동 산54-2임","11","78","12","매우좋음"
"2023-04-26","13:50","경기","용인시 수지구","성복2로(서→동)","경기도 용인시수지구 성복동 715도","경기도 용인시수지구 상현동 83-3임","11","79","17","매우좋음"
"2023-04-26","13:59","경기","용인시 수지구","성복1로(동→서)","경기도 용인시수지구 상현동 103-2도","경기도 용인시수지구 성복동 558-16도","11","79","15","매우좋음"
"2023-04-26","10:37","경기","양주시","삼육사로(동→서)","경기도 양주시 은현면 봉암리 196-8 도","경기도 양주시 남면 구암리 40-5 도","9","77","7","매우좋음"
"2023-04-26","10:52","경기","양주시","감악산로(북→남)","경기도 양주시 남면 신암리 산 90-4 도","경기도 양주시 남면 상수리 312-4 도","9","81","42","매우좋음"
"2023-04-26","11:09","경기","양주시","광적로(북→남)","경기도 양주시 광적면 덕도리 산 132-1 도","경기도 양주시 광적면 가납리 679-6 도","10","69","6","매우좋음"
"2023-04-26","11:15","경기","양주시","백은로(남→북)","경기도 양주시 백석읍 연곡리 19-16 도","경기도 양주시 은현면 운암리 495-20도","11","66","8","매우좋음"
"2023-04-26","11:26","경기","양주시","고릉말로(동→서)","경기도 양주시 백석읍 방성리 101-1도","경기도 양주시 백석읍 오산리 20-4전","12","66","55","좋음"
"2023-04-26","11:33","경기","양주시","중앙로(서→동)","경기도 양주시 백석읍 오산리 653-12 구","경기도 양주시 백석읍 방성리 538-1도","10","67","15","매우좋음"
"2023-04-26","13:04","경기","의정부시","민락로(남→북)","경기도 의정부시 용현동 65-7도","경기도 의정부시 자일동 산48-5임","11","64","5","매우좋음"
"2023-04-26","13:25","경기","의정부시","호국로(동→서)","경기도 의정부시 자일동 산44-5도","경기도 양주시 장흥면 울대리 산46-2구","12","61","3","매우좋음"
"2023-04-26","13:59","경기","의정부시","신흥로(북→남)","경기도 의정부시 가능동 816 도","경기도 의정부시 호원동 440-4도","12","60","15","매우좋음"
"2023-04-26","14:20","경기","의정부시","장곡로(남→북)","경기도 의정부시 장암동 142-10잡","경기도 의정부시 신곡동 813-22도","13","58","5","매우좋음"
"2023-04-26","14:34","경기","의정부시","경의로(동→서)","경기도 의정부시 신곡동 748-1도","경기도 의정부시 의정부동 616도","13","56","39","매우좋음"
"2023-04-26","14:38","경기","의정부시","시민로(서→동)","경기도 의정부시 의정부동 617도","경기도 의정부시 용현동 65-7도","14","55","10","매우좋음"
"2023-04-26","15:01","경기","의정부시","동일로(남→북)","경기도 의정부시 장암동 385-25 도","경기도 의정부시 녹양동 8-7천","14","55","5","매우좋음"
"2023-04-26","11:32","경기","화성시","발안만세길(북→남)","경기도 화성시 향남읍 장짐리 360-10답","경기도 화성시 향남읍 제암리 118-2도","10","67","81","좋음"
"2023-04-26","11:43","경기","화성시","향남로(북→남)","경기도 화성시 팔탄면 가재리 537-1대","경기도 화성시 향남읍 상신리 813-21 답","10","67","54","좋음"
"2023-04-26","11:59","경기","화성시","발안로(서→동)","경기도 화성시 향남읍 평리 223-42도","경기도 화성시 향남읍 수직리 97-1도","10","67","58","좋음"
"2023-04-26","12:10","경기","화성시","행정동로(북→남)","경기도 화성시 향남읍 도이리 425도","경기도 화성시 향남읍 행정리 583-1도","10","68","94","좋음"
"2023-04-26","12:16","경기","화성시","행정중앙1로(동→서)","경기도 화성시 향남읍 행정리 583-1도","경기도 화성시 향남읍 행정리 534-2도","10","68","89","좋음"
"2023-04-26","12:20","경기","화성시","행정중앙2로(서→동)","경기도 화성시 향남읍 행정리 534도","경기도 화성시 향남읍 행정리 583도","10","68","99","좋음"
"2023-04-26","12:35","경기","화성시","시청로(동→서)","경기도 화성시 정남면 문학리 538-5임","경기도 화성시 남양읍 남양리 1194-3도","10","68","45","매우좋음"
"2023-04-26","12:50","경기","화성시","동화길(북→남)","경기도 화성시 봉담읍 수영리 660-1도","경기도 화성시 봉담읍 분천리 51-2도","11","66","102","보통"
"2023-04-26","13:03","경기","화성시","동화역말길(서→동)","경기도 화성시 봉담읍 동화리 636-1도","경기도 화성시 봉담읍 와우리 122도","11","65","27","매우좋음"
"2023-04-26","13:12","경기","화성시","효행로(서→동)","경기도 화성시 봉담읍 수영리 233-4목","경기도 화성시 반월동 124-6도","12","63","29","매우좋음"
"2023-04-26","09:28","인천","연수구","비류대로(서→동)","인천광역시 연수구 옥련동 605-1도","인천광역시 연수구 선학동 384도","11","62","29","매우좋음"
"2023-04-26","09:44","인천","연수구","먼우금로(북→남)","인천광역시 연수구 연수동 641도","인천광역시 연수구 동춘동 952도","11","60","11","매우좋음"
"2023-04-26","10:00","인천","연수구","원인재로(남→북)","인천광역시 연수구 동춘동 959도","인천광역시 연수구 연수동 637도","11","60","8","매우좋음"
"2023-04-26","10:19","인천","연수구","새말로(서→동)","인천광역시 연수구 연수동 641도","인천광역시 연수구 연수동 646-4도","11","60","21","매우좋음"
"2023-04-26","10:23","인천","연수구","용담로(동→서)","인천광역시 연수구 연수동 649도","인천광역시 연수구 청학동 514도","11","59","13","매우좋음"
"2023-04-26","10:49","인천","연수구","청능대로(서→동)","인천광역시 연수구 청학동 456도","인천광역시 연수구 동춘동 953도","11","60","13","매우좋음"
"2023-04-26","10:56","인천","연수구","앵고개로(동→서)","인천광역시 연수구 동춘동 957도","인천광역시 연수구 동춘동 906 도","10","61","8","매우좋음"
"2023-04-26","11:19","인천","연수구","테크노파크로(서→동)","인천광역시 연수구 송도동 78 도","인천광역시 연수구 송도동 39 도","10","62","22","매우좋음"
"2023-04-26","11:30","인천","연수구","갯벌로(남→북)","인천광역시 연수구 송도동 46 도","인천광역시 연수구 송도동 7-64 도","10","61","21","매우좋음"
"2023-04-26","11:42","인천","연수구","벤처로(남→북)","인천광역시 연수구 송도동 11-54 도","인천광역시 연수구 송도동 53 도","10","61","29","매우좋음"
"2023-04-26","11:53","인천","연수구","송도과학로(서→동)","인천광역시 연수구 송도동 39 도","인천광역시 연수구 송도동 241 도","11","59","8","매우좋음"
"2023-04-26","12:39","인천","연수구","벚꽃로(동→서)","인천광역시 연수구 연수동 647도","인천광역시 연수구 청학동 514도","11","59","13","매우좋음"
"2023-04-26","12:48","인천","연수구","함박뫼로(서→동)","인천광역시 연수구 청학동 507도","인천광역시 연수구 연수동 637도","11","57","11","매우좋음"
"2023-04-26","12:59","인천","연수구","선학로(남→북)","인천광역시 연수구 선학동 384도","인천광역시 연수구 선학동 423도","11","58","2","매우좋음"
"2023-04-26","13:13","인천","연수구","미추홀대로(북→남)","인천광역시 연수구 청학동 217-75 도","인천광역시 연수구 동춘동 905-3 도","11","59","5","매우좋음"
"2023-04-26","13:24","인천","연수구","능허대로(남→북)","인천광역시 연수구 동춘동 958 도","인천광역시 연수구 옥련동 605-1도","11","58","21","매우좋음"
"2023-04-26","13:41","인천","연수구","한나루로(동→서)","인천광역시 연수구 옥련동 304-2도","인천광역시 연수구 옥련동 194-73도","12","56","54","좋음"
"2023-04-26","13:48","인천","연수구","옥련로(서→동)","인천광역시 연수구 옥련동 194-240 도","인천광역시 연수구 옥련동 337-5도","11","58","24","매우좋음"
"2023-04-26","13:59","인천","연수구","독배로(남→북)","인천광역시 연수구 옥련동 468-3도","인천광역시 연수구 옥련동 63-7도","11","59","5","매우좋음"
"2023-04-27","10:22","경기","용인시 수지구","만현로(남→북)","경기도 용인시수지구 상현동 250-1수","경기도 용인시수지구 풍덕천동 1124도","14","78","19","매우좋음"
"2023-04-27","10:29","경기","용인시 수지구","진산로(서→동)","경기도 용인시수지구 풍덕천동 1124도","경기도 용인시기흥구 보정동 298-8임","14","80","21","매우좋음"
