"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2023-04-27","10:34","경기","용인시 기흥구","용구대로2469번길(북→남)","경기도 용인시수지구 죽전동 998-20도","경기도 용인시기흥구 보정동 산 63-1도","15","75","13","매우좋음"
"2023-04-27","10:40","경기","용인시 기흥구","구교동로(서→동)","경기도 용인시기흥구 보정동 1019-236도","경기도 용인시기흥구 마북동 144-2 도","15","73","9","매우좋음"
"2023-04-27","10:50","경기","용인시 기흥구","구성로(동→서)","경기도 용인시기흥구 청덕동 597도","경기도 용인시기흥구 마북동 465-2도","14","75","23","매우좋음"
"2023-04-27","11:02","경기","용인시 기흥구","기흥로116번길(동→서)","경기도 용인시기흥구 언남동 499-1도","경기도 용인시기흥구 신갈동 167도","15","71","111","보통"
"2023-04-27","11:05","경기","용인시 기흥구","구갈로(북→남)","경기도 용인시기흥구 신갈동 167도","경기도 용인시기흥구 구갈동 428대","15","68","21","매우좋음"
"2023-04-27","11:13","경기","용인시 기흥구","기흥로(남→북)","경기도 용인시기흥구 구갈동 373-6전","경기도 용인시기흥구 신갈동 679도","16","63","29","매우좋음"
"2023-04-27","11:18","경기","용인시 기흥구","관곡로(서→동)","경기도 용인시기흥구 신갈동 614도","경기도 용인시기흥구 구갈동 290-1도","16","66","17","매우좋음"
"2023-04-27","11:27","경기","용인시 기흥구","신갈로(북→남)","경기도 용인시기흥구 신갈동 388-434도","경기도 용인시기흥구 상갈동 126도","17","65","34","매우좋음"
"2023-04-27","11:32","경기","용인시 기흥구","금화로(북→남)","경기도 용인시기흥구 상갈동 96-2도","경기도 용인시기흥구 상갈동 34-5답","16","65","5","매우좋음"
"2023-04-27","12:27","경기","용인시 기흥구","한보라1로(북→남)","경기도 용인시기흥구 보라동 636-1 도","경기도 용인시기흥구 공세동 690도","18","56","19","매우좋음"
"2023-04-27","12:40","경기","용인시 기흥구","탑실로(동→서)","경기도 용인시기흥구 공세동 731 도","경기도 용인시기흥구 공세동 307-27답","17","57","17","매우좋음"
"2023-04-27","12:57","경기","용인시 기흥구","덕영대로(남→북)","경기도 용인시기흥구 서천동 산11-3도","경기도 용인시기흥구 영덕동 798도","19","53","4","매우좋음"
"2023-04-27","13:11","경기","용인시 기흥구","흥덕중앙로(동→서)","경기도 용인시기흥구 영덕동 1186도","경기도 용인시기흥구 영덕동 1256천","19","49","8","매우좋음"
"2023-04-27","13:20","경기","용인시 기흥구","흥덕2로(북→남)","경기도 용인시기흥구 영덕동 1202천","경기도 용인시기흥구 영덕동 889도","19","50","9","매우좋음"
"2023-04-27","13:25","경기","용인시 기흥구","흥덕1로(북→남)","경기도 용인시기흥구 영덕동 1152도","경기도 용인시기흥구 영덕동 1144도","19","45","46","매우좋음"
"2023-04-27","13:38","경기","용인시 기흥구","중부대로(서→동)","경기도 용인시기흥구 영덕동 889도","경기도 용인시기흥구 상하동 산 46-107도","20","43","110","보통"
"2023-04-27","09:50","경기","의정부시","평화로(남→북)","경기도 의정부시 호원동 196도","경기도 의정부시 녹양동 14-2대","14","66","17","매우좋음"
"2023-04-27","10:15","경기","의정부시","체육로(북→남)","경기도 의정부시 녹양동 102-9 도","경기도 의정부시 가능동 340-15잡","14","66","4","매우좋음"
"2023-04-27","10:24","경기","의정부시","비우로(서→동)","경기도 의정부시 가능동 378-2잡","경기도 의정부시 가능동 93-8 도","15","63","17","매우좋음"
"2023-04-27","10:29","경기","의정부시","서부로(북→남)","경기도 의정부시 녹양동 107-37 도","경기도 의정부시 호원동 218-18 도","15","60","4","매우좋음"
"2023-04-27","10:38","경기","의정부시","의정로(북→남)","경기도 의정부시 가능동 341-5 도","경기도 의정부시 의정부동 617도","15","59","9","매우좋음"
"2023-04-27","10:50","경기","의정부시","범골로(북→남)","경기도 의정부시 의정부동 691 도","경기도 의정부시 호원동 326-24 도","16","58","5","매우좋음"
"2023-04-27","10:59","경기","의정부시","회룡로(서→동)","경기도 의정부시 호원동 393-3 답","경기도 의정부시 신곡동 산87-6 도","16","56","7","매우좋음"
"2023-04-27","11:17","경기","의정부시","추동로(서→동)","경기도 의정부시 신곡동 690도","경기도 의정부시 금오동 21-3도","16","57","3","매우좋음"
"2023-04-27","11:27","경기","의정부시","산단로(북→남)","경기도 의정부시 낙양동 산130-9도","경기도 의정부시 용현동 399-6 도","16","57","6","매우좋음"
"2023-04-27","11:32","경기","의정부시","용현로(서→동)","경기도 의정부시 용현동 산31-37 임","경기도 의정부시 민락동 산103-4 도","16","57","9","매우좋음"
"2023-04-27","11:40","경기","의정부시","송현로(동→서)","경기도 의정부시 민락동 913 도","경기도 의정부시 낙양동 694도","16","56","6","매우좋음"
"2023-04-27","11:44","경기","의정부시","충의로(북→남)","경기도 의정부시 용현동 564도","경기도 의정부시 용현동 70-8 도","17","55","4","매우좋음"
"2023-04-27","11:53","경기","의정부시","천보로(동→서)","경기도 의정부시 민락동 912 도","경기도 의정부시 금오동 382-2도","17","55","3","매우좋음"
"2023-04-27","13:15","경기","의정부시","송양로(서→동)","경기도 의정부시 낙양동 719 도","경기도 의정부시 민락동 908 도","19","47","2","매우좋음"
"2023-04-27","13:21","경기","의정부시","용민로(동→서)","경기도 의정부시 민락동 908 도","경기도 의정부시 용현동 406-3도","19","45","4","매우좋음"
"2023-04-27","10:37","경기","화성시","삼성1로(북→남)","경기도 화성시 반월동 124-6도","경기도 화성시 석우동 590-51천","15","62","7","매우좋음"
"2023-04-27","10:42","경기","화성시","노작로(북→남)","경기도 화성시 석우동 590-9천","경기도 화성시 오산동  952-39도","15","60","23","매우좋음"
"2023-04-27","10:49","경기","화성시","동탄나루로(북→남)","경기도 화성시 반송동 243-4도","경기도 화성시 반송동 301-2도","15","61","14","매우좋음"
"2023-04-27","10:53","경기","화성시","10용사로(동→서)","경기도 화성시 오산동  881-7도","경기도 화성시 안녕동 71-145전","15","60","10","매우좋음"
"2023-04-27","11:07","경기","화성시","경기대로(남→북)","경기도 화성시 병점동 505-8도","경기도 수원시 권선구 대황교동 525-2천","16","59","10","매우좋음"
"2023-04-27","11:36","경기","화성시","동탄지성로(북→남)","경기도 화성시 반월동 767-6도","경기도 화성시 반송동 243도","17","52","19","매우좋음"
"2023-04-27","11:57","경기","화성시","동탄반석로(북→남)","경기도 화성시 석우동 113도","경기도 화성시 반송동 290도","17","50","14","매우좋음"
"2023-04-27","12:09","경기","화성시","동탄중앙로(남→북)","경기도 화성시 반송동 290도","경기도 화성시 영천동  167-8도","17","50","10","매우좋음"
"2023-04-27","12:34","경기","화성시","동탄원천로(동→서)","경기도 화성시 영천동 651-162도","경기도 화성시 반정동 537-5천","18","45","7","매우좋음"
"2023-04-27","12:41","경기","화성시","여울로(북→남)","경기도 화성시 능동 1175도","경기도 화성시 능동 1243도","18","44","36","매우좋음"
"2023-04-27","12:50","경기","화성시","동탄공원로(남→북)","경기도 화성시 능동 1242도","경기도 화성시 반송동 109도","18","44","19","매우좋음"
"2023-04-27","10:39","경기","오산시","동부대로(북→남)","경기도 오산시 부산동 209-5 도","경기도 오산시 갈곶동 398-4 구","15","52","3","매우좋음"
"2023-04-27","10:55","경기","오산시","남부대로(동→서)","경기도 오산시 고현동 194도","경기도 오산시 벌음동 138-2도","15","51","4","매우좋음"
"2023-04-27","11:23","경기","오산시","가장로(서→동)","경기도 오산시 가장동 산 70-2도","경기도 오산시 가수동 289-12 도","16","50","8","매우좋음"
"2023-04-27","11:30","경기","오산시","성호대로(서→동)","경기도 오산시 가수동 289-12 도","경기도 오산시 부산동 736답","17","47","4","매우좋음"
"2023-04-27","11:46","경기","오산시","운암로(남→북)","경기도 오산시 원동 819도","경기도 오산시 오산동 926도","16","46","9","매우좋음"
"2023-04-27","11:57","경기","오산시","경기동로(동→서)","경기도 오산시 부산동 1-2 도","경기도 오산시 오산동 62-2도","17","44","37","매우좋음"
"2023-04-27","12:09","경기","오산시","청학로(남→북)","경기도 오산시 가수동 289-12 도","경기도 오산시 내삼미동 901도","17","43","42","매우좋음"
"2023-04-27","12:21","경기","오산시","북삼미로(남→북)","경기도 오산시 내삼미동 902도","경기도 오산시 외삼미동 138-1도","18","42","58","좋음"
"2023-04-27","13:11","경기","오산시","문시로(동→서)","경기도 오산시 외삼미동 산 32-2도","경기도 오산시 외삼미동 638도","19","35","35","매우좋음"
"2023-04-27","13:23","경기","오산시","오산대역로(서→동)","경기도 오산시 금암동 298도","경기도 오산시 내삼미동 902도","19","35","47","매우좋음"
"2023-04-27","13:35","경기","오산시","내삼미로(북→남)","경기도 오산시 내삼미동 902도","경기도 오산시 수청동 75도","19","34","29","매우좋음"
"2023-04-27","13:49","경기","오산시","수청로(동→서)","경기도 오산시 수청동 604도","경기도 오산시 금암동 481구","19","35","19","매우좋음"
"2023-04-27","14:09","경기","오산시","경기대로(북→남)","경기도 오산시 세교동 160-11도","경기도 오산시 갈곶동 233도","20","34","8","매우좋음"
"2023-04-27","14:31","경기","오산시","오산로(남→북)","경기도 오산시 갈곶동 196-1도","경기도 오산시 수청동 111-12도","21","33","12","매우좋음"
"2023-04-27","14:53","경기","오산시","수목원로(남→북)","경기도 오산시 탑동 88-6도","경기도 오산시 세교동 628도","20","33","42","매우좋음"
"2023-04-27","15:29","경기","오산시","궐리사로(동→서)","경기도 오산시 궐동 715 도","경기도 오산시 궐동 711 도","21","27","9","매우좋음"
"2023-04-28","09:22","서울","노원구","동일로(북→남)","서울특별시 노원구 상계동 1200-3도","서울특별시 노원구 공릉동 678-7도","16","55","17","매우좋음"
"2023-04-28","09:47","서울","노원구","섬밭로(남→북)","서울특별시 노원구 공릉동 704-5도","서울특별시 노원구 중계동 500-1도","16","55","29","매우좋음"
"2023-04-28","10:09","서울","노원구","초안산로(남→북)","서울특별시 노원구 월계동 620-3도","서울특별시 노원구 월계동 산63-7수","17","51","30","매우좋음"
"2023-04-28","10:20","서울","노원구","월계로(서→동)","서울특별시 노원구 월계동 875-6천","서울특별시 노원구 하계동 312-11천","17","52","59","좋음"
"2023-04-28","10:25","서울","노원구","한글비석로(남→북)","서울특별시 노원구 하계동 354-9도","서울특별시 노원구 상계동 699도","18","50","51","좋음"
"2023-04-28","10:52","서울","노원구","노원로(북→남)","서울특별시 노원구 상계동","서울특별시 노원구 공릉동 70-2도","19","46","31","매우좋음"
"2023-04-28","11:50","서울","노원구","공릉로(남→북)","서울특별시 노원구 공릉동 656-2도","서울특별시 노원구 중계동 514-6도","20","34","16","매우좋음"
"2023-04-28","12:00","서울","노원구","덕릉로(남→북)","서울특별시 노원구 상계동 770-1천","서울특별시 노원구 상계동 산156-6도","20","35","22","매우좋음"
"2023-04-28","12:15","서울","노원구","상계로(동→서)","서울특별시 노원구 상계동 66답","서울특별시 노원구 상계동 739-4도","20","34","29","매우좋음"
"2023-04-28","12:28","서울","노원구","노해로(서→동)","서울특별시 노원구 상계동 791-1천","서울특별시 노원구 상계동 719도","20","32","13","매우좋음"
"2023-04-28","12:39","서울","노원구","중계로(북→남)","서울특별시 노원구 중계동 370도","서울특별시 노원구 하계동 산34-8도","20","30","28","매우좋음"
"2023-04-28","12:56","서울","노원구","마들로(북→남)","서울특별시 노원구 월계동 671-16천","서울특별시 노원구 월계동 19도","21","31","15","매우좋음"
"2023-04-28","13:03","서울","노원구","화랑로(서→동)","서울특별시 노원구 월계동 42-9도","서울특별시 노원구 공릉동 26-93 도","21","31","10","매우좋음"
"2023-04-28","10:13","경기","용인시 처인구","에버랜드로(서→동)","경기도 용인시처인구 포곡읍 마성리 산 11-10임","경기도 용인시처인구 포곡읍 둔전리 345-7답","19","59","38","매우좋음"
"2023-04-28","10:17","경기","용인시 처인구","포곡로(북→남)","경기도 용인시처인구 포곡읍 삼계리 412-2도","경기도 용인시처인구 유방동 481-12도","18","56","14","매우좋음"
"2023-04-28","10:24","경기","용인시 처인구","백옥대로(북→남)","경기도 용인시처인구 모현면 왕산리 681-15도","경기도 용인시처인구 이동면 송전리 756-6전","19","54","9","매우좋음"
"2023-04-28","10:43","경기","용인시 처인구","금령로(동→서)","경기도 용인시처인구 마평동 759 도","경기도 용인시처인구 김량장동 380도","19","52","52","좋음"
"2023-04-28","10:59","경기","용인시 처인구","용인대학로(남→북)","경기도 용인시처인구 역북동 산108-6임","경기도 용인시처인구 역북동 632-72천","18","48","66","좋음"
"2023-04-28","11:03","경기","용인시 처인구","금학로(서→동)","경기도 용인시처인구 삼가동 481-74천","경기도 용인시처인구 마평동 529-6철","19","45","24","매우좋음"
"2023-04-28","11:25","경기","용인시 처인구","중부대로(동→서)","경기도 용인시처인구 양지면 추계리 산 3-2임","경기도 용인시처인구 삼가동 산 30-2도","19","40","35","매우좋음"
"2023-04-28","11:47","경기","용인시 처인구","동백죽전대로(남→북)","경기도 용인시처인구 삼가동 산40-2도","경기도 용인시처인구 삼가동 산171-1 도","20","40","17","매우좋음"
"2023-04-28","11:49","경기","용인시 기흥구","동백죽전대로(남→북)","경기도 용인시기흥구 중동 797-16 도","경기도 용인시수지구 죽전동 1398도","20","39","11","매우좋음"
"2023-04-28","12:01","경기","용인시 기흥구","동백8로(서→동)","경기도 용인시기흥구 동백동 668도","경기도 용인시기흥구 동백동 37-26 도","20","38","2","매우좋음"
"2023-04-28","12:08","경기","용인시 기흥구","동백7로(동→서)","경기도 용인시기흥구 중동 1056도","경기도 용인시기흥구 동백동 668도","19","38","31","매우좋음"
"2023-04-28","12:13","경기","용인시 기흥구","동백중앙로(북→남)","경기도 용인시기흥구 동백동 112-4임","경기도 용인시기흥구 중동 1079도","20","34","11","매우좋음"
"2023-04-28","12:30","경기","용인시 기흥구","동백3로(남→북)","경기도 용인시기흥구 중동 1074도","경기도 용인시기흥구 중동 1055도","19","36","38","매우좋음"
"2023-04-28","13:32","경기","용인시 기흥구","동백죽전대로527번길(동→서)","경기도 용인시기흥구 동백동 668도","경기도 용인시기흥구 중동 1118 도","21","40","9","매우좋음"
"2023-04-28","13:40","경기","용인시 기흥구","어정로(동→서)","경기도 용인시기흥구 중동 1060도","경기도 용인시기흥구 구갈동 653-4 도","22","40","2","매우좋음"
"2023-04-28","13:50","경기","용인시 기흥구","강남서로(북→남)","경기도 용인시기흥구 구갈동 609도","경기도 용인시기흥구 구갈동 636도","21","42","18","매우좋음"
"2023-04-28","09:25","인천","미추홀구","방축로(서→동)","도화동 967-3","주안동 3-46","17","70","5","매우좋음"
"2023-04-28","09:32","인천","미추홀구","염전로(동→서)","인천광역시 남동구 간석동 618-3도","인천광역시 미추홀구 도화동 981-1도","16","70","30","매우좋음"
"2023-04-28","09:41","인천","미추홀구","송림로(서→동)","인천광역시 미추홀구 도화동 20-10 도","인천광역시 미추홀구 도화동 252-4 도","16","69","9","매우좋음"
"2023-04-28","09:44","인천","미추홀구","장고개로(북→남)","인천광역시 미추홀구 도화동 974-1도","인천광역시 미추홀구 도화동 255도","16","68","8","매우좋음"
"2023-04-28","09:52","인천","미추홀구","주안로(서→동)","인천광역시 미추홀구 도화동 546도","인천광역시 미추홀구 주안동 883도","17","61","5","매우좋음"
"2023-04-28","10:04","인천","미추홀구","경인로(동→서)","인천광역시 미추홀구 주안동 957도","인천광역시 미추홀구 숭의동 162-14도","17","61","7","매우좋음"
"2023-04-28","10:23","인천","미추홀구","독배로(북→남)","인천광역시 미추홀구 숭의동 162-14도","인천광역시 미추홀구 학익동 626-7 도","17","65","17","매우좋음"
"2023-04-28","10:33","인천","미추홀구","소성로(서→동)","인천광역시 미추홀구 용현동 672-3 도","인천광역시 미추홀구 문학동 428도","18","61","10","매우좋음"
"2023-04-28","10:47","인천","미추홀구","매소홀로(동→서)","인천광역시 미추홀구 관교동 561 도","인천광역시 미추홀구 용현동 627-567 도","17","57","10","매우좋음"
"2023-04-28","11:07","인천","미추홀구","아암대로(남→북)","인천광역시 미추홀구 학익동 587-115도","인천광역시 미추홀구 숭의동 443-1도","19","51","5","매우좋음"
"2023-04-28","11:26","인천","미추홀구","인하로(서→동)","인천광역시 미추홀구 용현동 345-1 도","인천광역시 미추홀구 관교동 16도","18","45","10","매우좋음"
"2023-04-28","11:39","인천","미추홀구","인주대로(동→서)","인천광역시 미추홀구 주안동 1484도","인천광역시 미추홀구 숭의동 440-16 철","19","41","2","매우좋음"
"2023-04-28","11:54","인천","미추홀구","석정로(서→동)","인천광역시 미추홀구 숭의동 162-14도","인천광역시 미추홀구 주안동 40-4도","19","41","9","매우좋음"
"2023-04-28","14:05","인천","미추홀구","경원대로(북→남)","인천광역시 미추홀구 주안동 40-4도","인천광역시 미추홀구 문학동 23-3 도","22","44","5","매우좋음"
"2023-04-28","14:19","인천","미추홀구","미추홀대로(남→북)","인천광역시 미추홀구 학익동 82-18 임","인천광역시 미추홀구 주안동 234도","21","50","9","매우좋음"
"2023-04-28","14:36","인천","미추홀구","한나루로(북→남)","인천광역시 미추홀구 도화동 546도","인천광역시 미추홀구 학익동 180-11 도","21","53","5","매우좋음"
"2023-04-28","10:08","서울","종로구","청계천로(서→동)","서울특별시 중구 태평로1가 63-17도","서울특별시 중구 황학동 2472-1천","18","57","60","좋음"
"2023-04-28","10:41","서울","종로구","지봉로(남→북)","서울특별시 종로구 창신동 436-87천","서울특별시 종로구 숭인동 2-1 대","19","52","20","매우좋음"
"2023-04-28","10:50","서울","종로구","종로(동→서)","서울특별시 종로구 숭인동 1474도","서울특별시 종로구 세종로 1-68도","20","42","11","매우좋음"
"2023-04-28","11:11","서울","종로구","새문안로(동→서)","서울특별시 종로구 세종로 1-68도","서울특별시 종로구 평동 211도","19","41","7","매우좋음"
"2023-04-28","11:17","서울","종로구","통일로(남→북)","서울특별시 종로구 평동 211도","서울특별시 서대문구 홍제동 47-32구","19","43","21","매우좋음"
"2023-04-28","11:33","서울","종로구","사직로(서→동)","서울특별시 종로구 교북동 1-60도","서울특별시 종로구 중학동 96도","20","40","16","매우좋음"
"2023-04-28","11:39","서울","종로구","율곡로(서→동)","서울특별시 종로구 중학동 93-1천","서울특별시 종로구 종로6가 287-7천","21","37","13","매우좋음"
"2023-04-28","11:57","서울","종로구","대학로(남→북)","서울특별시 종로구 종로5가 82-1도","서울특별시 종로구 혜화동 56도","21","35","9","매우좋음"
"2023-04-28","12:02","서울","종로구","창경궁로(북→남)","서울특별시 종로구 혜화동","서울특별시 종로구 예지동 213-1천","21","37","14","매우좋음"
"2023-04-28","12:14","서울","종로구","삼일대로(남→북)","서울특별시 종로구 관철동 37-9천","서울특별시 종로구 경운동 95도","20","28","16","매우좋음"
"2023-04-28","12:26","서울","종로구","창의문로(남→북)","서울특별시 종로구 효자동 136-1도","서울특별시 종로구 부암동 216-1 구","21","34","6","매우좋음"
"2023-04-28","12:38","서울","종로구","효자로(북→남)","서울특별시 종로구 궁정동 15 도","서울특별시 종로구 적선동 36-2도","21","28","41","매우좋음"
"2023-04-28","12:43","서울","종로구","자하문로(남→북)","서울특별시 종로구 적선동 8-1 도","서울특별시 종로구 홍지동 99-7 도","21","26","16","매우좋음"
"2023-04-28","13:11","서울","종로구","평창문화로(동→서)","서울특별시 종로구 평창동 산6-2임","서울특별시 종로구 신영동 20-1도","20","23","8","매우좋음"
"2023-04-28","13:16","서울","종로구","진흥로(동→서)","서울특별시 종로구 신영동 20-1도","서울특별시 종로구 구기동 산3-24임","20","24","47","매우좋음"
"2023-04-28","10:00","인천","중구","월미로(동→서)","인천광역시 중구 선린동 58-1 도","인천광역시 중구 북성동1가 119도","15","64","81","좋음"
"2023-04-28","10:18","인천","중구","인중로(북→남)","인천광역시 중구 북성동1가 3-55철","인천광역시 중구 신흥동3가 11-4 도","16","60","12","매우좋음"
"2023-04-28","10:27","인천","중구","제물량로(남→북)","인천광역시 중구 신흥동3가 40-1 도","인천광역시 중구 북성동1가 10도","16","58","12","매우좋음"
"2023-04-28","10:47","인천","중구","참외전로(서→동)","인천광역시 중구 송월동3가 17도","인천광역시 중구 도원동 64-43도","17","54","20","매우좋음"
"2023-04-28","11:04","인천","중구","우현로(남→북)","인천광역시 중구 사동 26-19도","인천광역시 중구 인현동 1-2도","17","51","18","매우좋음"
"2023-04-28","11:11","인천","중구","서해대로(북→남)","인천광역시 중구 유동 2-74도","인천광역시 중구 신흥동3가 77잡","17","50","19","매우좋음"
"2023-04-28","11:28","인천","중구","축항대로290번길(남→북)","인천광역시 중구 신흥동3가 79도","인천광역시 중구 신흥동3가 35도","18","51","135","보통"
"2023-04-28","11:35","인천","중구","축항대로(동→서)","인천광역시 남구 용현동 627-24제","인천광역시 중구 북성동1가 104-1도","18","51","25","매우좋음"
"2023-04-28","11:42","인천","중구","연안부두로(북→남)","인천광역시 중구 항동7가 27-19 도","인천광역시 중구 항동7가 72 도","17","53","54","좋음"
"2023-04-28","11:47","인천","중구","축항대로118번길(남→북)","인천광역시 중구 항동7가 72 도","인천광역시 중구 항동7가 27-45도","17","54","25","매우좋음"
"2023-04-28","12:01","인천","중구","축항대로86번길(북→남)","인천광역시 중구 항동7가 27-19 도","인천광역시 중구 항동7가 72 도","18","49","51","좋음"
"2023-04-28","12:19","인천","중구","축항대로296번길(북→남)","인천광역시 중구 신흥동3가 35도","인천광역시 중구 신흥동3가 80 도","19","42","38","매우좋음"
"2023-04-28","12:24","인천","중구","서해대로94번길(서→동)","인천광역시 중구 신흥동3가 58-6 도","인천광역시 중구 신흥동3가 69-1 도","19","44","2","매우좋음"
"2023-04-28","12:55","인천","중구","자유무역로(서→동)","인천광역시 중구 운서동 3181 도","인천광역시 중구 운서동 3190 도","18","52","17","매우좋음"
"2023-04-28","13:11","인천","중구","신도시남로(서→동)","인천광역시 중구 운서동 2818도","인천광역시 중구 운서동 2818도","18","49","9","매우좋음"
"2023-04-28","13:15","인천","중구","신도시북로(동→서)","인천광역시 중구 운서동 2818도","인천광역시 중구 운서동 2818도","18","48","4","매우좋음"
"2023-04-28","13:25","인천","중구","흰바위로(서→동)","인천광역시 중구 운서동 2821도","인천광역시 중구 운남동 1768도","18","47","9","매우좋음"
"2023-04-28","13:54","인천","중구","영종대로(서→동)","인천광역시 중구 운서동 2819도","인천광역시 중구 중산동 1097-307답","19","48","12","매우좋음"
"2023-04-28","14:23","인천","중구","하늘중앙로(북→남)","인천광역시 중구 중산동 1933-7 도","인천광역시 중구 중산동 1992도","19","48","13","매우좋음"
"2023-04-28","14:33","인천","중구","하늘달빛로(동→서)","인천광역시 중구 중산동 2002도","인천광역시 중구 중산동 1975도","19","50","48","매우좋음"
"2023-04-28","14:40","인천","중구","하늘별빛로(서→동)","인천광역시 중구 중산동 1977도","인천광역시 중구 중산동 2002도","19","49","59","좋음"
"2023-04-28","14:47","인천","중구","은하수로(동→서)","인천광역시 중구 중산동 1984-3도","인천광역시 중구 중산동 1992도","19","46","15","매우좋음"
"2023-04-28","15:00","인천","중구","넙디로(동→서)","인천광역시 중구 운남동 1768도","인천광역시 중구 운서동 3236도","18","50","38","매우좋음"
"2023-04-28","15:15","인천","중구","햇내로(남→북)","인천광역시 중구 운서동 3161-1도","인천광역시 중구 운북동 656-28 도","18","53","9","매우좋음"
